,event_id,event_id_cnty,event_date,year,time_precision,latitude,longitude,level,radius,note_on_location,location,source,notes,number_of_report
1009,PHUS_150720,PH/US,7/20/15,2015,,14.81484,120.28943,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1010,PHUS_150720,PH/US,7/20/15,2015,,14.81484,120.28942,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1011,PHUS_150720,PH/US,7/20/15,2015,,14.81483,120.28945,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1012,PHUS_150720,PH/US,7/20/15,2015,,14.81485,120.28941,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1013,PHUS_150720,PH/US,7/20/15,2015,,14.81483,120.28942,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1014,PHUS_150720,PH/US,7/20/15,2015,,14.81481,120.28941,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1015,PHUS_150720,PH/US,7/20/15,2015,,14.81486,120.28944,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1016,PHUS_150720,PH/US,7/20/15,2015,,14.81483,120.28939,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1017,PHUS_150720,PH/US,7/20/15,2015,,14.8148,120.28941,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1018,PHUS_150720,PH/US,7/20/15,2015,,14.81484,120.28945,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1019,PHUS_150720,PH/US,7/20/15,2015,,14.81485,120.28942,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1020,PHUS_150720,PH/US,7/20/15,2015,,14.81482,120.28944,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1021,PHUS_150720,PH/US,7/20/15,2015,,14.81482,120.28941,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1022,PHUS_150720,PH/US,7/20/15,2015,,14.81482,120.28941,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1023,PHUS_150720,PH/US,7/20/15,2015,,14.81482,120.28941,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1024,PHUS_150720,PH/US,7/20/15,2015,,14.81485,120.28947,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1025,PHUS_150720,PH/US,7/20/15,2015,,14.81484,120.28943,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1026,PHUS_150720,PH/US,7/20/15,2015,,14.81485,120.28942,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1027,PHUS_150720,PH/US,7/20/15,2015,,14.81481,120.28941,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1028,PHUS_150720,PH/US,7/20/15,2015,,14.81483,120.28939,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1029,PHUS_150720,PH/US,7/20/15,2015,,14.81484,120.2894,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1030,PHUS_150720,PH/US,7/20/15,2015,,14.81481,120.28942,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1031,PHUS_150720,PH/US,7/20/15,2015,,14.81486,120.28943,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1032,PHUS_150720,PH/US,7/20/15,2015,,14.81484,120.28942,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1033,PHUS_150720,PH/US,7/20/15,2015,,14.81484,120.28942,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1034,PHUS_150720,PH/US,7/20/15,2015,,14.81483,120.28943,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1035,PHUS_150720,PH/US,7/20/15,2015,,14.81484,120.2894,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1036,PHUS_150720,PH/US,7/20/15,2015,,14.81481,120.28942,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1037,PHUS_150720,PH/US,7/20/15,2015,,14.81484,120.28943,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1038,PHUS_150720,PH/US,7/20/15,2015,,14.81484,120.2894,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1039,PHUS_150720,PH/US,7/20/15,2015,,14.81483,120.28941,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1040,PHUS_150720,PH/US,7/20/15,2015,,14.81479,120.28943,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1041,PHUS_150720,PH/US,7/20/15,2015,,14.81483,120.28939,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1042,PHUS_150720,PH/US,7/20/15,2015,,14.81482,120.28941,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1043,CNVN_150709,CN/VN,7/9/15,2015,,10.724722,115.826944,5,1.8,,Near Spratly Islands,https://vtc.vn/thoi-su/tau-trung-quoc-dam-chim-tau-ca-viet-nam-11-ngu-dan-roi-xuong-bien-ar213919.html,Vietnamese fishing vessel was sunken by Chinese ship while trying to evade a storm,1
1044,CNVN_150709,CN/VN,7/9/15,2015,11:00 PM,16.86667,112.55,1,0.08,"16’52 ?? v? b?c, 112’33 ","4-6 nautical miles from Phu Lam island, Paracel islands",https://anninhthudo.vn/chinh-tri-xa-hoi/quang-ngai-11-ngu-dan-da-duoc-cuu-vot-kip-thoi/622046.antd,"Chinese ship chased, rammed, and sank Vietnamese fishing vessel",1
1045,US_150709,US,7/9/15,2015,,12,113,6,7.2,,South China Sea,https://www.voatiengviet.com/a/tau-chien-my-tuan-tra-o-bien-dong/2862393.html,USS Fort Worth partnered with USS Lassen to conduct their first combined South China Sea presence operations,1
1046,IDVN_150627,ID/VN,6/27/15,2015,,1,107,3,0.7,,Natuna waters,https://www.mongabay.co.id/2015/07/03/ditangkap-dua-kapal-vietnam-berbendera-indonesia-yang-asik-mencuri-ikan-di-perairan-natuna/,Marine Police vessel arrested 2 Vietnamese fishing vessels in the Natuna caught using trawl along with their 24 crew on-board in the Natunas.,1
1047,CNVN_150610,CN/VN,6/10/15,2015,,16.040833,112.511389,2,0.4,,14 nautical miles from Bombay Reef,https://thanhnien.vn/thoi-su/hai-tau-ca-cua-ngu-dan-quang-ngai-bi-trung-quoc-tan-cong-o-hoang-sa-573757.html,4 Chinese CCG ships attacked a Vietnamese fishing vessel and took its aquatic products,1
1048,CNVN_150610,CN/VN,6/10/15,2015,,16.666667,112.333333,5,1.8,,Near Paracel Islands,https://www.voatiengviet.com/a/tau-ca-vietnam-bi-tau-trung-quoc-tan-cong-gan-hoang-sa/2822191.html,"A Vietnamese fishing vessel was surrounded by 4 other vessels. These vessels used water cannon and later rammed into the ship, thus sunken it",1
1049,CNVN_150608,CN/VN,6/8/15,2015,,7.25741,100.85873,1,0.08,VesselFinder,VN waters,https://tuoitre.vn/tau-tham-do-dau-khi-cua-trung-quoc-roi-khoi-vung-bien-viet-nam-tu-86-760242.htm; https://plo.vn/thoi-su/tau-tham-do-dau-khi-tq-da-ra-khoi-vung-bien-vn-561255.html; https://nld.com.vn/thoi-su-trong-nuoc/tau-tham-do-dau-khi-trung-quoc-da-ra-khoi-bien-viet-nam-20150611164630315.htm; https://dantri.com.vn/the-gioi/tau-tham-do-dau-khi-trung-quoc-da-roi-khoi-vung-bien-viet-nam-1434721570.htm,Chinese survey vessel Binhai 517 left Vietnamese waters,4
1050,CNVN_150608,CN/VN,6/8/15,2015,,7.26329,100.73106,1,0.08,VesselFinder,VN waters,https://tuoitre.vn/tau-tham-do-dau-khi-cua-trung-quoc-roi-khoi-vung-bien-viet-nam-tu-86-760242.htm; https://plo.vn/thoi-su/tau-tham-do-dau-khi-tq-da-ra-khoi-vung-bien-vn-561255.html; https://nld.com.vn/thoi-su-trong-nuoc/tau-tham-do-dau-khi-trung-quoc-da-ra-khoi-bien-viet-nam-20150611164630315.htm; https://dantri.com.vn/the-gioi/tau-tham-do-dau-khi-trung-quoc-da-roi-khoi-vung-bien-viet-nam-1434721570.htm,Chinese survey vessel Binhai 517 left Vietnamese waters,4
1051,CNVN_150608,CN/VN,6/8/15,2015,,7.23785,100.58436,1,0.08,VesselFinder,VN waters,https://tuoitre.vn/tau-tham-do-dau-khi-cua-trung-quoc-roi-khoi-vung-bien-viet-nam-tu-86-760242.htm; https://plo.vn/thoi-su/tau-tham-do-dau-khi-tq-da-ra-khoi-vung-bien-vn-561255.html; https://nld.com.vn/thoi-su-trong-nuoc/tau-tham-do-dau-khi-trung-quoc-da-ra-khoi-bien-viet-nam-20150611164630315.htm; https://dantri.com.vn/the-gioi/tau-tham-do-dau-khi-trung-quoc-da-roi-khoi-vung-bien-viet-nam-1434721570.htm,Chinese survey vessel Binhai 517 left Vietnamese waters,4
1052,CNVN_150608,CN/VN,6/8/15,2015,,7.18995,100.59008,1,0.08,VesselFinder,VN waters,https://tuoitre.vn/tau-tham-do-dau-khi-cua-trung-quoc-roi-khoi-vung-bien-viet-nam-tu-86-760242.htm; https://plo.vn/thoi-su/tau-tham-do-dau-khi-tq-da-ra-khoi-vung-bien-vn-561255.html; https://nld.com.vn/thoi-su-trong-nuoc/tau-tham-do-dau-khi-trung-quoc-da-ra-khoi-bien-viet-nam-20150611164630315.htm; https://dantri.com.vn/the-gioi/tau-tham-do-dau-khi-trung-quoc-da-roi-khoi-vung-bien-viet-nam-1434721570.htm,Chinese survey vessel Binhai 517 left Vietnamese waters,4
1053,CNVN_150608,CN/VN,6/8/15,2015,,7.18989,100.59006,1,0.08,VesselFinder,VN waters,https://tuoitre.vn/tau-tham-do-dau-khi-cua-trung-quoc-roi-khoi-vung-bien-viet-nam-tu-86-760242.htm; https://plo.vn/thoi-su/tau-tham-do-dau-khi-tq-da-ra-khoi-vung-bien-vn-561255.html; https://nld.com.vn/thoi-su-trong-nuoc/tau-tham-do-dau-khi-trung-quoc-da-ra-khoi-bien-viet-nam-20150611164630315.htm; https://dantri.com.vn/the-gioi/tau-tham-do-dau-khi-trung-quoc-da-roi-khoi-vung-bien-viet-nam-1434721570.htm,Chinese survey vessel Binhai 517 left Vietnamese waters,4
1054,CNVN_150608,CN/VN,6/8/15,2015,,7.18989,100.59006,1,0.08,VesselFinder,VN waters,https://tuoitre.vn/tau-tham-do-dau-khi-cua-trung-quoc-roi-khoi-vung-bien-viet-nam-tu-86-760242.htm; https://plo.vn/thoi-su/tau-tham-do-dau-khi-tq-da-ra-khoi-vung-bien-vn-561255.html; https://nld.com.vn/thoi-su-trong-nuoc/tau-tham-do-dau-khi-trung-quoc-da-ra-khoi-bien-viet-nam-20150611164630315.htm; https://dantri.com.vn/the-gioi/tau-tham-do-dau-khi-trung-quoc-da-roi-khoi-vung-bien-viet-nam-1434721570.htm,Chinese survey vessel Binhai 517 left Vietnamese waters,4
1055,CNVN_150608,CN/VN,6/8/15,2015,,7.18989,100.59006,1,0.08,VesselFinder,VN waters,https://tuoitre.vn/tau-tham-do-dau-khi-cua-trung-quoc-roi-khoi-vung-bien-viet-nam-tu-86-760242.htm; https://plo.vn/thoi-su/tau-tham-do-dau-khi-tq-da-ra-khoi-vung-bien-vn-561255.html; https://nld.com.vn/thoi-su-trong-nuoc/tau-tham-do-dau-khi-trung-quoc-da-ra-khoi-bien-viet-nam-20150611164630315.htm; https://dantri.com.vn/the-gioi/tau-tham-do-dau-khi-trung-quoc-da-roi-khoi-vung-bien-viet-nam-1434721570.htm,Chinese survey vessel Binhai 517 left Vietnamese waters,4
1056,CNVN_150608,CN/VN,6/8/15,2015,,7.18993,100.59008,1,0.08,VesselFinder,VN waters,https://tuoitre.vn/tau-tham-do-dau-khi-cua-trung-quoc-roi-khoi-vung-bien-viet-nam-tu-86-760242.htm; https://plo.vn/thoi-su/tau-tham-do-dau-khi-tq-da-ra-khoi-vung-bien-vn-561255.html; https://nld.com.vn/thoi-su-trong-nuoc/tau-tham-do-dau-khi-trung-quoc-da-ra-khoi-bien-viet-nam-20150611164630315.htm; https://dantri.com.vn/the-gioi/tau-tham-do-dau-khi-trung-quoc-da-roi-khoi-vung-bien-viet-nam-1434721570.htm,Chinese survey vessel Binhai 517 left Vietnamese waters,4
1057,CNVN_150608,CN/VN,6/8/15,2015,,7.18989,100.5901,1,0.08,VesselFinder,VN waters,https://tuoitre.vn/tau-tham-do-dau-khi-cua-trung-quoc-roi-khoi-vung-bien-viet-nam-tu-86-760242.htm; https://plo.vn/thoi-su/tau-tham-do-dau-khi-tq-da-ra-khoi-vung-bien-vn-561255.html; https://nld.com.vn/thoi-su-trong-nuoc/tau-tham-do-dau-khi-trung-quoc-da-ra-khoi-bien-viet-nam-20150611164630315.htm; https://dantri.com.vn/the-gioi/tau-tham-do-dau-khi-trung-quoc-da-roi-khoi-vung-bien-viet-nam-1434721570.htm,Chinese survey vessel Binhai 517 left Vietnamese waters,4
